match,away_team,home_team,player_name,line,over_price,under_price,market_name,agency
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,J.P. Crawford,1.5,5,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,J.P. Crawford,2.5,23,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,J.P. Crawford,3.5,101,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,James Wood,0.5,1.4,2.95,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,James Wood,0.5,1.4,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,James Wood,1.5,3.4,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,James Wood,2.5,12,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,James Wood,3.5,51,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jorge Polanco,0.5,1.76,2,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jorge Polanco,0.5,1.76,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jorge Polanco,1.5,6,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jorge Polanco,2.5,26,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jose Tena,0.5,1.55,2.45,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jose Tena,0.5,1.55,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jose Tena,1.5,4.2,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jose Tena,2.5,17,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Jose Tena,3.5,81,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Josh Bell,0.5,1.54,2.5,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Josh Bell,0.5,1.54,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Josh Bell,1.5,4.2,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Josh Bell,2.5,17,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Josh Bell,3.5,66,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Julio Rodriguez,0.5,1.43,2.8,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Julio Rodriguez,0.5,1.43,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Julio Rodriguez,1.5,3.5,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Julio Rodriguez,2.5,13,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Julio Rodriguez,3.5,61,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Keibert Ruiz,0.5,1.45,2.7,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Keibert Ruiz,0.5,1.45,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Keibert Ruiz,1.5,3.5,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Keibert Ruiz,2.5,12,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Keibert Ruiz,3.5,51,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Leody Taveras,0.5,1.86,1.86,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Leody Taveras,0.5,1.86,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Leody Taveras,1.5,7,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Leody Taveras,2.5,36,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Luis Garcia,0.5,1.4,3,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Luis Garcia,0.5,1.4,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Luis Garcia,1.5,3.2,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Luis Garcia,2.5,11,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Luis Garcia,3.5,41,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Nathaniel Lowe,0.5,1.4,2.95,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Nathaniel Lowe,0.5,1.4,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Nathaniel Lowe,1.5,3.3,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Nathaniel Lowe,2.5,11,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Nathaniel Lowe,3.5,51,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Randy Arozarena,0.5,1.76,2,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Randy Arozarena,0.5,1.76,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Randy Arozarena,1.5,5.5,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Randy Arozarena,2.5,26,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Robert Hassell III,0.5,1.62,2.3,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Robert Hassell III,0.5,1.62,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Robert Hassell III,1.5,4.75,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Robert Hassell III,2.5,19,NA,Hits,Bet365
Seattle Mariners v Washington Nationals,Washington Nationals,Seattle Mariners,Robert Hassell III,3.5,81,NA,Hits,Bet365
