match,away_team,home_team,player_name,line,over_price,under_price,market_name,agency
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Aaron Judge,0.5,1.95,1.8,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Aaron Judge,0.5,1.95,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Aaron Judge,1.5,4,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Aaron Judge,2.5,8.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Aaron Judge,3.5,21,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Anthony Volpe,0.5,2.8,1.43,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Anthony Volpe,0.5,2.8,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Anthony Volpe,1.5,7,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Anthony Volpe,2.5,17,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Anthony Volpe,3.5,41,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Austin Wells,0.5,2.7,1.45,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Austin Wells,0.5,2.7,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Austin Wells,1.5,6.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Austin Wells,2.5,15,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Austin Wells,3.5,36,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Cody Bellinger,0.5,2.75,1.44,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Cody Bellinger,0.5,2.75,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Cody Bellinger,1.5,6.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Cody Bellinger,2.5,15,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Cody Bellinger,3.5,41,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,DJ LeMahieu,0.5,3.35,1.31,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,DJ LeMahieu,0.5,3.35,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,DJ LeMahieu,1.5,10,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,DJ LeMahieu,2.5,26,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,DJ LeMahieu,3.5,66,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Elly De La Cruz,0.5,2,1.76,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Elly De La Cruz,0.5,2,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Elly De La Cruz,1.5,4.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Elly De La Cruz,2.5,10,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Elly De La Cruz,3.5,23,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Gavin Lux,0.5,2.9,1.41,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Gavin Lux,0.5,2.9,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Gavin Lux,1.5,7,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Gavin Lux,2.5,19,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Gavin Lux,3.5,51,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Giancarlo Stanton,0.5,1.9,1.83,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Giancarlo Stanton,0.5,1.9,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Giancarlo Stanton,1.5,3.6,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Giancarlo Stanton,2.5,7,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Giancarlo Stanton,3.5,15,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jake Fraley,0.5,3.1,1.37,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jake Fraley,0.5,3.1,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jake Fraley,1.5,8.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jake Fraley,2.5,23,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jake Fraley,3.5,51,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jasson Dominguez,0.5,2.7,1.45,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jasson Dominguez,0.5,2.7,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jasson Dominguez,1.5,6.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jasson Dominguez,2.5,17,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jasson Dominguez,3.5,41,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jazz Chisholm,0.5,3.1,1.37,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jazz Chisholm,0.5,3.1,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jazz Chisholm,1.5,7,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jazz Chisholm,2.5,17,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Jazz Chisholm,3.5,36,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Matt McLain,0.5,2.6,1.5,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Matt McLain,0.5,2.6,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Matt McLain,1.5,6.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Matt McLain,2.5,17,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Matt McLain,3.5,41,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Paul Goldschmidt,0.5,2.55,1.52,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Paul Goldschmidt,0.5,2.55,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Paul Goldschmidt,1.5,6,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Paul Goldschmidt,2.5,17,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Paul Goldschmidt,3.5,41,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Santiago Espinal,0.5,3.2,1.34,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Santiago Espinal,0.5,3.2,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Santiago Espinal,1.5,10,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Santiago Espinal,2.5,26,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Santiago Espinal,3.5,66,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Spencer Steer,0.5,3.1,1.37,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Spencer Steer,0.5,3.1,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Spencer Steer,1.5,7.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Spencer Steer,2.5,19,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Spencer Steer,3.5,51,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,TJ Friedl,0.5,2.8,1.43,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,TJ Friedl,0.5,2.8,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,TJ Friedl,1.5,7.5,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,TJ Friedl,2.5,19,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,TJ Friedl,3.5,51,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Tyler Stephenson,0.5,2.4,1.58,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Tyler Stephenson,0.5,2.4,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Tyler Stephenson,1.5,6,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Tyler Stephenson,2.5,15,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Tyler Stephenson,3.5,36,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Will Benson,0.5,2.6,1.5,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Will Benson,0.5,2.6,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Will Benson,1.5,6,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Will Benson,2.5,13,NA,Runs Batted In,Bet365
Cincinnati Reds v New York Yankees,New York Yankees,Cincinnati Reds,Will Benson,3.5,34,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Alek Thomas,0.5,3.5,1.29,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Alek Thomas,0.5,3.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Alek Thomas,1.5,9,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Alek Thomas,2.5,23,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Alek Thomas,3.5,61,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Andrew Benintendi,0.5,3.15,1.35,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Andrew Benintendi,0.5,3.15,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Andrew Benintendi,1.5,8,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Andrew Benintendi,2.5,21,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Andrew Benintendi,3.5,51,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Austin Slater,0.5,3.3,1.32,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Austin Slater,0.5,3.3,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Austin Slater,1.5,9,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Austin Slater,2.5,23,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Austin Slater,3.5,66,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Chase Meidroth,0.5,3.35,1.31,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Chase Meidroth,0.5,3.35,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Chase Meidroth,1.5,11,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Chase Meidroth,2.5,26,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Chase Meidroth,3.5,66,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Edgar Quero,0.5,2.6,1.5,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Edgar Quero,0.5,2.6,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Edgar Quero,1.5,6.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Edgar Quero,2.5,17,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Edgar Quero,3.5,41,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Eugenio Suarez,0.5,2.2,1.66,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Eugenio Suarez,0.5,2.2,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Eugenio Suarez,1.5,4.75,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Eugenio Suarez,2.5,10,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Eugenio Suarez,3.5,21,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Geraldo Perdomo,0.5,3.15,1.35,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Geraldo Perdomo,0.5,3.15,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Geraldo Perdomo,1.5,7.5,NA,Runs Batted In,Bet365
