match,away_team,home_team,player_name,line,over_price,under_price,market_name,agency
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,CJ Abrams,1.5,2.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,CJ Abrams,2.5,3.75,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,CJ Abrams,3.5,4.75,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Drake Baldwin,0.5,1.44,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Drake Baldwin,1.5,2.55,1.52,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Drake Baldwin,1.5,2.55,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Drake Baldwin,2.5,4.2,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Drake Baldwin,3.5,6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Eli White,0.5,1.52,2.55,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Eli White,0.5,1.52,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Eli White,1.5,2.6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Eli White,2.5,4.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Eli White,3.5,6.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,James Wood,0.5,1.62,2.3,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,James Wood,0.5,1.62,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,James Wood,1.5,2.65,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,James Wood,2.5,4,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,James Wood,3.5,4.75,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Jose Tena,0.5,1.71,2.1,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Jose Tena,0.5,1.71,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Jose Tena,1.5,3.1,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Jose Tena,2.5,5.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Jose Tena,3.5,7.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Josh Bell,0.5,1.71,2.1,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Josh Bell,0.5,1.71,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Josh Bell,1.5,2.9,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Josh Bell,2.5,4.75,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Josh Bell,3.5,6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Keibert Ruiz,0.5,1.58,2.4,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Keibert Ruiz,0.5,1.58,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Keibert Ruiz,1.5,2.7,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Keibert Ruiz,2.5,4.75,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Keibert Ruiz,3.5,6.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Luis Garcia,0.5,1.52,2.55,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Luis Garcia,0.5,1.52,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Luis Garcia,1.5,2.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Luis Garcia,2.5,4.25,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Luis Garcia,3.5,6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Marcell Ozuna,0.5,1.4,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Marcell Ozuna,1.5,2,1.76,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Marcell Ozuna,1.5,2,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Marcell Ozuna,2.5,2.9,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Marcell Ozuna,3.5,3.3,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Matt Olson,0.5,1.44,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Matt Olson,1.5,2.2,1.66,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Matt Olson,1.5,2.2,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Matt Olson,2.5,3.1,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Matt Olson,3.5,3.6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Michael Harris II,0.5,1.44,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Michael Harris II,1.5,2.45,1.55,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Michael Harris II,1.5,2.45,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Michael Harris II,2.5,4,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Michael Harris II,3.5,5.25,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nathaniel Lowe,0.5,1.64,2.25,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nathaniel Lowe,0.5,1.64,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nathaniel Lowe,1.5,2.8,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nathaniel Lowe,2.5,4.75,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nathaniel Lowe,3.5,6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nick Allen,0.5,1.71,2.1,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nick Allen,0.5,1.71,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nick Allen,1.5,3.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nick Allen,2.5,7.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Nick Allen,3.5,13,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Ozzie Albies,0.5,1.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Ozzie Albies,1.5,2.5,1.54,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Ozzie Albies,1.5,2.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Ozzie Albies,2.5,4,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Ozzie Albies,3.5,5.5,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Robert Hassell III,0.5,1.8,1.95,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Robert Hassell III,0.5,1.8,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Robert Hassell III,1.5,3.3,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Robert Hassell III,2.5,6,NA,Total Bases,Bet365
Washington Nationals v Atlanta Braves,Atlanta Braves,Washington Nationals,Robert Hassell III,3.5,8.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Adael Amador,0.5,1.64,2.25,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Adael Amador,0.5,1.64,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Adael Amador,1.5,2.7,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Adael Amador,2.5,4.25,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Adael Amador,3.5,6,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Alec Bohm,0.5,1.23,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Alec Bohm,1.5,1.76,2,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Alec Bohm,1.5,1.76,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Alec Bohm,2.5,2.6,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Alec Bohm,3.5,3.75,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Brenton Doyle,0.5,1.37,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Brenton Doyle,1.5,2.1,1.71,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Brenton Doyle,1.5,2.1,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Brenton Doyle,2.5,3.25,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Brenton Doyle,3.5,4.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Bryce Harper,0.5,1.25,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Bryce Harper,1.5,1.68,2.15,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Bryce Harper,1.5,1.68,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Bryce Harper,2.5,2.3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Bryce Harper,3.5,2.9,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Edmundo Sosa,0.5,1.41,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Edmundo Sosa,1.5,2.1,1.71,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Edmundo Sosa,1.5,2.1,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Edmundo Sosa,2.5,3.2,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Edmundo Sosa,3.5,4.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ezequiel Tovar,0.5,1.28,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ezequiel Tovar,1.5,1.86,1.86,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ezequiel Tovar,1.5,1.86,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ezequiel Tovar,2.5,2.75,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ezequiel Tovar,3.5,4,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Hunter Goodman,0.5,1.3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Hunter Goodman,1.5,1.83,1.9,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Hunter Goodman,1.5,1.83,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Hunter Goodman,2.5,2.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Hunter Goodman,3.5,3.25,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,J.T. Realmuto,0.5,1.26,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,J.T. Realmuto,1.5,1.76,2,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,J.T. Realmuto,1.5,1.76,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,J.T. Realmuto,2.5,2.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,J.T. Realmuto,3.5,3.3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Johan Rojas,0.5,1.44,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Johan Rojas,1.5,2.35,1.6,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Johan Rojas,1.5,2.35,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Johan Rojas,2.5,3.75,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Johan Rojas,3.5,6,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Jordan Beck,0.5,1.3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Jordan Beck,1.5,1.86,1.86,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Jordan Beck,1.5,1.86,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Jordan Beck,2.5,2.75,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Jordan Beck,3.5,3.8,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Farmer,0.5,1.44,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Farmer,1.5,2.4,1.58,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Farmer,1.5,2.4,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Farmer,2.5,4.2,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Farmer,3.5,6.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Schwarber,0.5,1.4,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Schwarber,1.5,1.86,1.86,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Schwarber,1.5,1.86,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Schwarber,2.5,2.45,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Kyle Schwarber,3.5,2.9,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Mickey Moniak,0.5,1.47,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Mickey Moniak,1.5,2.3,1.62,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Mickey Moniak,1.5,2.3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Mickey Moniak,2.5,3.4,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Mickey Moniak,3.5,4.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Castellanos,0.5,1.2,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Castellanos,1.5,1.55,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Castellanos,2.5,2.25,1.64,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Castellanos,2.5,2.25,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Castellanos,3.5,2.9,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Martini,0.5,1.64,2.25,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Martini,0.5,1.64,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Martini,1.5,2.8,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Martini,2.5,4.75,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Nick Martini,3.5,6.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ryan McMahon,0.5,1.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ryan McMahon,1.5,2.35,1.6,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ryan McMahon,1.5,2.35,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ryan McMahon,2.5,3.4,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Ryan McMahon,3.5,4.25,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Trea Turner,0.5,1.2,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Trea Turner,1.5,1.55,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Trea Turner,2.5,2.3,1.62,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Trea Turner,2.5,2.3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Trea Turner,3.5,3,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Weston Wilson,0.5,1.86,1.86,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Weston Wilson,0.5,1.86,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Weston Wilson,1.5,2.9,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Weston Wilson,2.5,4.5,NA,Total Bases,Bet365
Colorado Rockies v Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,Weston Wilson,3.5,5.5,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Brent Rooker,0.5,1.33,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Brent Rooker,1.5,2,1.76,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Brent Rooker,1.5,2,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Brent Rooker,2.5,3,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Brent Rooker,3.5,3.8,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jo Adell,0.5,1.47,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jo Adell,1.5,2.2,1.66,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jo Adell,1.5,2.2,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jo Adell,2.5,3.1,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jo Adell,3.5,3.8,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jorge Soler,0.5,1.41,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jorge Soler,1.5,2.05,1.74,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jorge Soler,1.5,2.05,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jorge Soler,2.5,2.75,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Jorge Soler,3.5,3.2,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Kevin Newman,0.5,1.54,2.5,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Kevin Newman,0.5,1.54,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Kevin Newman,1.5,2.75,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Kevin Newman,2.5,5,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Kevin Newman,3.5,8,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Lawrence Butler,0.5,1.3,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Lawrence Butler,1.5,1.9,1.83,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Lawrence Butler,1.5,1.9,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Lawrence Butler,2.5,2.9,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Lawrence Butler,3.5,3.8,NA,Total Bases,Bet365
Oakland Athletics v Los Angeles Angels,Los Angeles Angels,Oakland Athletics,Logan O'Hoppe,0.5,1.44,NA,Total Bases,Bet365
