match,away_team,home_team,player_name,line,over_price,under_price,market_name,agency
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Giancarlo Stanton,2.5,41,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jasson Dominguez,0.5,2.4,1.58,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jasson Dominguez,0.5,2.4,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jasson Dominguez,1.5,10,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jasson Dominguez,2.5,51,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jazz Chisholm,0.5,2.15,1.68,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jazz Chisholm,0.5,2.15,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jazz Chisholm,1.5,8.5,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Jazz Chisholm,2.5,41,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Myles Straw,0.5,3.1,1.37,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Myles Straw,0.5,3.1,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Myles Straw,1.5,17,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Myles Straw,2.5,81,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Paul Goldschmidt,0.5,2.1,1.71,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Paul Goldschmidt,0.5,2.1,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Paul Goldschmidt,1.5,8.5,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Paul Goldschmidt,2.5,41,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Vladimir Guerrero Jr,0.5,2.15,1.68,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Vladimir Guerrero Jr,0.5,2.15,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Vladimir Guerrero Jr,1.5,9,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Vladimir Guerrero Jr,2.5,41,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Will Wagner,0.5,2.9,1.41,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Will Wagner,0.5,2.9,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Will Wagner,1.5,15,NA,Runs,Bet365
Toronto Blue Jays v New York Yankees,New York Yankees,Toronto Blue Jays,Will Wagner,2.5,81,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Abraham Toro,0.5,2.1,1.71,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Abraham Toro,0.5,2.1,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Abraham Toro,1.5,8.5,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Abraham Toro,2.5,36,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Austin Hays,0.5,2.1,1.71,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Austin Hays,0.5,2.1,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Austin Hays,1.5,7.5,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Austin Hays,2.5,36,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Ceddanne Rafaela,0.5,2.05,1.74,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Ceddanne Rafaela,0.5,2.05,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Ceddanne Rafaela,1.5,8.5,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Ceddanne Rafaela,2.5,41,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Elly De La Cruz,0.5,1.86,1.86,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Elly De La Cruz,0.5,1.86,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Elly De La Cruz,1.5,6,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Elly De La Cruz,2.5,26,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Elly De La Cruz,3.5,101,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Gavin Lux,0.5,2.55,1.52,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Gavin Lux,0.5,2.55,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Gavin Lux,1.5,11,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Gavin Lux,2.5,51,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Jarren Duran,0.5,1.64,2.25,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Jarren Duran,0.5,1.64,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Jarren Duran,1.5,4.75,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Jarren Duran,2.5,21,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Jarren Duran,3.5,81,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Marcelo Mayer,0.5,2.3,1.62,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Marcelo Mayer,0.5,2.3,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Marcelo Mayer,1.5,9.5,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Marcelo Mayer,2.5,51,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Matt McLain,0.5,1.83,1.9,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Matt McLain,0.5,1.83,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Matt McLain,1.5,6,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Matt McLain,2.5,26,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Matt McLain,3.5,81,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Roman Anthony,0.5,1.9,1.83,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Roman Anthony,0.5,1.9,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Roman Anthony,1.5,7,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Roman Anthony,2.5,34,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Roman Anthony,3.5,101,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Spencer Steer,0.5,2.05,1.74,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Spencer Steer,0.5,2.05,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Spencer Steer,1.5,7.5,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Spencer Steer,2.5,36,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,TJ Friedl,0.5,1.86,1.86,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,TJ Friedl,0.5,1.86,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,TJ Friedl,1.5,6.5,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,TJ Friedl,2.5,26,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,TJ Friedl,3.5,81,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Trevor Story,0.5,1.86,1.86,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Trevor Story,0.5,1.86,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Trevor Story,1.5,7,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Trevor Story,2.5,34,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Trevor Story,3.5,101,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Tyler Stephenson,0.5,2.1,1.71,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Tyler Stephenson,0.5,2.1,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Tyler Stephenson,1.5,8,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Tyler Stephenson,2.5,41,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Wilyer Abreu,0.5,1.86,1.86,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Wilyer Abreu,0.5,1.86,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Wilyer Abreu,1.5,7,NA,Runs,Bet365
Boston Red Sox v Cincinnati Reds,Cincinnati Reds,Boston Red Sox,Wilyer Abreu,2.5,31,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brandon Nimmo,0.5,1.86,1.86,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brandon Nimmo,0.5,1.86,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brandon Nimmo,1.5,6.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brandon Nimmo,2.5,26,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brandon Nimmo,3.5,101,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brett Baty,0.5,2.75,1.44,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brett Baty,0.5,2.75,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brett Baty,1.5,15,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brett Baty,2.5,81,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brice Turang,0.5,2.4,1.58,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brice Turang,0.5,2.4,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brice Turang,1.5,9.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Brice Turang,2.5,51,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Christian Yelich,0.5,1.95,1.8,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Christian Yelich,0.5,1.95,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Christian Yelich,1.5,7,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Christian Yelich,2.5,31,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Eric Haase,0.5,3.1,1.37,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Eric Haase,0.5,3.1,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Eric Haase,1.5,17,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Eric Haase,2.5,81,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Francisco Lindor,0.5,1.9,1.83,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Francisco Lindor,0.5,1.9,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Francisco Lindor,1.5,7,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Francisco Lindor,2.5,31,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Hayden Senger,0.5,3.35,1.31,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Hayden Senger,0.5,3.35,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Hayden Senger,1.5,21,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Hayden Senger,2.5,101,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jackson Chourio,0.5,2.4,1.58,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jackson Chourio,0.5,2.4,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jackson Chourio,1.5,10,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jackson Chourio,2.5,41,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jeff McNeil,0.5,2.6,1.5,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jeff McNeil,0.5,2.6,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jeff McNeil,1.5,13,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Jeff McNeil,2.5,66,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Joseph Ortiz,0.5,3,1.4,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Joseph Ortiz,0.5,3,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Joseph Ortiz,1.5,15,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Joseph Ortiz,2.5,81,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Juan Soto,0.5,1.86,1.86,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Juan Soto,0.5,1.86,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Juan Soto,1.5,6.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Juan Soto,2.5,26,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Juan Soto,3.5,101,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Pete Alonso,0.5,2.1,1.71,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Pete Alonso,0.5,2.1,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Pete Alonso,1.5,8.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Pete Alonso,2.5,41,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Rhys Hoskins,0.5,2.5,1.54,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Rhys Hoskins,0.5,2.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Rhys Hoskins,1.5,11,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Rhys Hoskins,2.5,51,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Ronny Mauricio,0.5,2.65,1.47,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Ronny Mauricio,0.5,2.65,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Ronny Mauricio,1.5,13,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Ronny Mauricio,2.5,66,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Sal Frelick,0.5,1.86,1.86,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Sal Frelick,0.5,1.86,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Sal Frelick,1.5,6.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Sal Frelick,2.5,31,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Tyrone Taylor,0.5,2.7,1.45,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Tyrone Taylor,0.5,2.7,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Tyrone Taylor,1.5,13,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,Tyrone Taylor,2.5,81,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,William Contreras,0.5,1.86,1.86,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,William Contreras,0.5,1.86,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,William Contreras,1.5,6.5,NA,Runs,Bet365
New York Mets v Milwaukee Brewers,Milwaukee Brewers,New York Mets,William Contreras,2.5,31,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Austin Riley,0.5,1.86,1.86,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Austin Riley,0.5,1.86,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Austin Riley,1.5,6,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Austin Riley,2.5,26,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Christian Moore,0.5,2.65,1.47,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Christian Moore,0.5,2.65,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Christian Moore,1.5,13,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Christian Moore,2.5,66,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jo Adell,0.5,2.2,1.66,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jo Adell,0.5,2.2,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jo Adell,1.5,8.5,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jo Adell,2.5,41,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jorge Soler,0.5,2.55,1.52,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jorge Soler,0.5,2.55,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jorge Soler,1.5,12,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jorge Soler,2.5,61,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jurickson Profar,0.5,2.2,1.66,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jurickson Profar,0.5,2.2,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jurickson Profar,1.5,9,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Jurickson Profar,2.5,41,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Luis Rengifo,0.5,2.6,1.5,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Luis Rengifo,0.5,2.6,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Luis Rengifo,1.5,11,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Luis Rengifo,2.5,51,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Marcell Ozuna,0.5,2.05,1.74,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Marcell Ozuna,0.5,2.05,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Marcell Ozuna,1.5,8,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Marcell Ozuna,2.5,41,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Matt Olson,0.5,1.8,1.95,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Matt Olson,0.5,1.8,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Matt Olson,1.5,5.5,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Matt Olson,2.5,23,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Matt Olson,3.5,101,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Michael Harris II,0.5,2.35,1.6,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Michael Harris II,0.5,2.35,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Michael Harris II,1.5,10,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Michael Harris II,2.5,51,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Mike Trout,0.5,1.8,1.95,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Mike Trout,0.5,1.8,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Mike Trout,1.5,5.5,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Mike Trout,2.5,26,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nick Allen,0.5,2.6,1.5,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nick Allen,0.5,2.6,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nick Allen,1.5,12,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nick Allen,2.5,66,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nolan Schanuel,0.5,2.05,1.74,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nolan Schanuel,0.5,2.05,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nolan Schanuel,1.5,7.5,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Nolan Schanuel,2.5,36,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ozzie Albies,0.5,2.15,1.68,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ozzie Albies,0.5,2.15,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ozzie Albies,1.5,8.5,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ozzie Albies,2.5,41,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ronald Acuna Jr.,0.5,1.64,2.25,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ronald Acuna Jr.,0.5,1.64,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ronald Acuna Jr.,1.5,4.5,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ronald Acuna Jr.,2.5,17,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Ronald Acuna Jr.,3.5,81,NA,Runs,Bet365
Atlanta Braves v Los Angeles Angels,Los Angeles Angels,Atlanta Braves,Sean Murphy,0.5,2.2,1.66,Runs,Bet365
