match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Royce Lewis,Minnesota Twins,1.5,6,NA,Pointsbet,New York Yankees,2427675,95661543,74
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Royce Lewis,Minnesota Twins,2.5,13,NA,Pointsbet,New York Yankees,2427675,95661543,75
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Byron Buxton,Minnesota Twins,0.5,2.5,NA,Pointsbet,New York Yankees,2427675,95661543,79
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Byron Buxton,Minnesota Twins,1.5,5.25,NA,Pointsbet,New York Yankees,2427675,95661543,80
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Byron Buxton,Minnesota Twins,2.5,11,NA,Pointsbet,New York Yankees,2427675,95661543,81
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Chase Meidroth,Chicago White Sox,0.5,3.6,NA,Pointsbet,Baltimore Orioles,2427676,95661922,1
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Chase Meidroth,Chicago White Sox,1.5,10,NA,Pointsbet,Baltimore Orioles,2427676,95661922,2
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Mike Tauchman,Chicago White Sox,0.5,3.25,NA,Pointsbet,Baltimore Orioles,2427676,95661922,7
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Mike Tauchman,Chicago White Sox,1.5,7,NA,Pointsbet,Baltimore Orioles,2427676,95661922,8
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Mike Tauchman,Chicago White Sox,2.5,15,NA,Pointsbet,Baltimore Orioles,2427676,95661922,9
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Miguel Vargas,Chicago White Sox,0.5,2.85,NA,Pointsbet,Baltimore Orioles,2427676,95661922,13
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Miguel Vargas,Chicago White Sox,1.5,6,NA,Pointsbet,Baltimore Orioles,2427676,95661922,14
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Miguel Vargas,Chicago White Sox,2.5,12,NA,Pointsbet,Baltimore Orioles,2427676,95661922,15
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Michael A. Taylor,Chicago White Sox,0.5,3.3,NA,Pointsbet,Baltimore Orioles,2427676,95661922,19
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Michael A. Taylor,Chicago White Sox,1.5,8,NA,Pointsbet,Baltimore Orioles,2427676,95661922,20
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Michael A. Taylor,Chicago White Sox,2.5,15,NA,Pointsbet,Baltimore Orioles,2427676,95661922,21
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Andrew Benintendi,Chicago White Sox,0.5,2.85,NA,Pointsbet,Baltimore Orioles,2427676,95661922,25
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Andrew Benintendi,Chicago White Sox,1.5,6,NA,Pointsbet,Baltimore Orioles,2427676,95661922,26
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Andrew Benintendi,Chicago White Sox,2.5,12,NA,Pointsbet,Baltimore Orioles,2427676,95661922,27
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Will Robertson,NA,0.5,3.6,NA,Pointsbet,NA,2427676,95661922,31
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Will Robertson,NA,1.5,8.5,NA,Pointsbet,NA,2427676,95661922,32
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Will Robertson,NA,2.5,16,NA,Pointsbet,NA,2427676,95661922,33
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Lenyn Sosa,Chicago White Sox,0.5,2.85,NA,Pointsbet,Baltimore Orioles,2427676,95661922,37
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Lenyn Sosa,Chicago White Sox,1.5,5.75,NA,Pointsbet,Baltimore Orioles,2427676,95661922,38
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Lenyn Sosa,Chicago White Sox,2.5,13,NA,Pointsbet,Baltimore Orioles,2427676,95661922,39
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Gunnar Henderson,Baltimore Orioles,0.5,2.4,NA,Pointsbet,Chicago White Sox,2427676,95661922,43
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Gunnar Henderson,Baltimore Orioles,1.5,5,NA,Pointsbet,Chicago White Sox,2427676,95661922,44
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Gunnar Henderson,Baltimore Orioles,2.5,11,NA,Pointsbet,Chicago White Sox,2427676,95661922,45
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Jackson Holliday,Baltimore Orioles,0.5,2.6,NA,Pointsbet,Chicago White Sox,2427676,95661922,49
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Jackson Holliday,Baltimore Orioles,1.5,5.75,NA,Pointsbet,Chicago White Sox,2427676,95661922,50
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Jackson Holliday,Baltimore Orioles,2.5,12,NA,Pointsbet,Chicago White Sox,2427676,95661922,51
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Tyler O'neill,NA,0.5,2.4,NA,Pointsbet,NA,2427676,95661922,55
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Tyler O'neill,NA,1.5,5,NA,Pointsbet,NA,2427676,95661922,56
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Tyler O'neill,NA,2.5,11,NA,Pointsbet,NA,2427676,95661922,57
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Dylan Beavers,NA,0.5,2.75,NA,Pointsbet,NA,2427676,95661922,61
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Dylan Beavers,NA,1.5,6,NA,Pointsbet,NA,2427676,95661922,62
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Dylan Beavers,NA,2.5,13,NA,Pointsbet,NA,2427676,95661922,63
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Coby Mayo,Baltimore Orioles,0.5,3.25,NA,Pointsbet,Chicago White Sox,2427676,95661922,67
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Coby Mayo,Baltimore Orioles,1.5,7.5,NA,Pointsbet,Chicago White Sox,2427676,95661922,68
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Coby Mayo,Baltimore Orioles,2.5,15,NA,Pointsbet,Chicago White Sox,2427676,95661922,69
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Colton Cowser,NA,0.5,2.9,NA,Pointsbet,NA,2427676,95661922,73
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Colton Cowser,NA,1.5,6.5,NA,Pointsbet,NA,2427676,95661922,74
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Colton Cowser,NA,2.5,13,NA,Pointsbet,NA,2427676,95661922,75
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Emmanuel Rivera,Baltimore Orioles,0.5,2.85,NA,Pointsbet,Chicago White Sox,2427676,95661922,79
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Emmanuel Rivera,Baltimore Orioles,1.5,7,NA,Pointsbet,Chicago White Sox,2427676,95661922,80
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Emmanuel Rivera,Baltimore Orioles,2.5,16,NA,Pointsbet,Chicago White Sox,2427676,95661922,81
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Samuel Basallo,NA,0.5,2.55,NA,Pointsbet,NA,2427676,95661922,85
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Samuel Basallo,NA,1.5,5.25,NA,Pointsbet,NA,2427676,95661922,86
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Samuel Basallo,NA,2.5,11,NA,Pointsbet,NA,2427676,95661922,87
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ke'bryan Hayes,NA,0.5,2.85,NA,Pointsbet,NA,2427677,95667896,1
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ke'bryan Hayes,NA,1.5,7,NA,Pointsbet,NA,2427677,95667896,2
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ke'bryan Hayes,NA,2.5,16,NA,Pointsbet,NA,2427677,95667896,3
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Spencer Steer,Cincinnati Reds,0.5,2.7,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,7
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Spencer Steer,Cincinnati Reds,1.5,7,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,8
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Spencer Steer,Cincinnati Reds,2.5,15,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,9
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Matt Mclain,NA,0.5,3,NA,Pointsbet,NA,2427677,95667896,13
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Matt Mclain,NA,1.5,7.5,NA,Pointsbet,NA,2427677,95667896,14
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Matt Mclain,NA,2.5,15,NA,Pointsbet,NA,2427677,95667896,15
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Austin Hays,NA,0.5,2.55,NA,Pointsbet,NA,2427677,95667896,19
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Austin Hays,NA,1.5,5.75,NA,Pointsbet,NA,2427677,95667896,20
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Austin Hays,NA,2.5,11,NA,Pointsbet,NA,2427677,95667896,21
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tj Friedl,NA,0.5,3.4,NA,Pointsbet,NA,2427677,95667896,25
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tj Friedl,NA,1.5,9,NA,Pointsbet,NA,2427677,95667896,26
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tyler Stephenson,Cincinnati Reds,0.5,2.85,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,31
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tyler Stephenson,Cincinnati Reds,1.5,6.5,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,32
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tyler Stephenson,Cincinnati Reds,2.5,15,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,33
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Elly De La Cruz,Cincinnati Reds,0.5,2.75,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,37
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Elly De La Cruz,Cincinnati Reds,1.5,6.5,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,38
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Elly De La Cruz,Cincinnati Reds,2.5,15,NA,Pointsbet,St. Louis Cardinals,2427677,95667896,39
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Victor Scott Ii,NA,0.5,3.4,NA,Pointsbet,NA,2427677,95667896,43
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Victor Scott Ii,NA,1.5,9.5,NA,Pointsbet,NA,2427677,95667896,44
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Nolan Gorman,St. Louis Cardinals,0.5,3.1,NA,Pointsbet,Cincinnati Reds,2427677,95667896,49
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Nolan Gorman,St. Louis Cardinals,1.5,7,NA,Pointsbet,Cincinnati Reds,2427677,95667896,50
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Nolan Gorman,St. Louis Cardinals,2.5,15,NA,Pointsbet,Cincinnati Reds,2427677,95667896,51
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Lars Nootbaar,St. Louis Cardinals,0.5,2.5,NA,Pointsbet,Cincinnati Reds,2427677,95667896,55
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Lars Nootbaar,St. Louis Cardinals,1.5,5.25,NA,Pointsbet,Cincinnati Reds,2427677,95667896,56
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Lars Nootbaar,St. Louis Cardinals,2.5,11,NA,Pointsbet,Cincinnati Reds,2427677,95667896,57
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Thomas Saggese,NA,0.5,2.9,NA,Pointsbet,NA,2427677,95667896,61
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Thomas Saggese,NA,1.5,7,NA,Pointsbet,NA,2427677,95667896,62
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Thomas Saggese,NA,2.5,15,NA,Pointsbet,NA,2427677,95667896,63
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Brendan Donovan,St. Louis Cardinals,0.5,2.6,NA,Pointsbet,Cincinnati Reds,2427677,95667896,67
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Brendan Donovan,St. Louis Cardinals,1.5,6.5,NA,Pointsbet,Cincinnati Reds,2427677,95667896,68
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Brendan Donovan,St. Louis Cardinals,2.5,13,NA,Pointsbet,Cincinnati Reds,2427677,95667896,69
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Willson Contreras,St. Louis Cardinals,0.5,2.3,NA,Pointsbet,Cincinnati Reds,2427677,95667896,73
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Willson Contreras,St. Louis Cardinals,1.5,5,NA,Pointsbet,Cincinnati Reds,2427677,95667896,74
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Willson Contreras,St. Louis Cardinals,2.5,11,NA,Pointsbet,Cincinnati Reds,2427677,95667896,75
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Alec Burleson,St. Louis Cardinals,0.5,2.3,NA,Pointsbet,Cincinnati Reds,2427677,95667896,79
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Alec Burleson,St. Louis Cardinals,1.5,4.75,NA,Pointsbet,Cincinnati Reds,2427677,95667896,80
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Alec Burleson,St. Louis Cardinals,2.5,10.5,NA,Pointsbet,Cincinnati Reds,2427677,95667896,81
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Pedro Pages,St. Louis Cardinals,0.5,3.1,NA,Pointsbet,Cincinnati Reds,2427677,95667896,85
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Pedro Pages,St. Louis Cardinals,1.5,7.5,NA,Pointsbet,Cincinnati Reds,2427677,95667896,86
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Pedro Pages,St. Louis Cardinals,2.5,15,NA,Pointsbet,Cincinnati Reds,2427677,95667896,87
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ivan Herrera,St. Louis Cardinals,0.5,2.55,NA,Pointsbet,Cincinnati Reds,2427677,95667896,91
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ivan Herrera,St. Louis Cardinals,1.5,5.75,NA,Pointsbet,Cincinnati Reds,2427677,95667896,92
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ivan Herrera,St. Louis Cardinals,2.5,13,NA,Pointsbet,Cincinnati Reds,2427677,95667896,93
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Carlos Correa,Minnesota Twins,0.5,2.7,NA,Pointsbet,Houston Astros,2427703,95661820,1
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Carlos Correa,Minnesota Twins,1.5,5.75,NA,Pointsbet,Houston Astros,2427703,95661820,2
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Carlos Correa,Minnesota Twins,2.5,13,NA,Pointsbet,Houston Astros,2427703,95661820,3
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jeremy Pena,Houston Astros,0.5,2.9,NA,Pointsbet,Texas Rangers,2427703,95661820,7
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jeremy Pena,Houston Astros,1.5,7.5,NA,Pointsbet,Texas Rangers,2427703,95661820,8
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jeremy Pena,Houston Astros,2.5,16,NA,Pointsbet,Texas Rangers,2427703,95661820,9
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jesus Sanchez,Miami Marlins,0.5,2.5,NA,Pointsbet,Houston Astros,2427703,95661820,13
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jesus Sanchez,Miami Marlins,1.5,4.75,NA,Pointsbet,Houston Astros,2427703,95661820,14
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jesus Sanchez,Miami Marlins,2.5,10,NA,Pointsbet,Houston Astros,2427703,95661820,15
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Meyers,Houston Astros,0.5,3.1,NA,Pointsbet,Texas Rangers,2427703,95661820,19
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Meyers,Houston Astros,1.5,8,NA,Pointsbet,Texas Rangers,2427703,95661820,20
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Meyers,Houston Astros,2.5,17,NA,Pointsbet,Texas Rangers,2427703,95661820,21
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Christian Walker,Houston Astros,0.5,2.55,NA,Pointsbet,Texas Rangers,2427703,95661820,25
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Christian Walker,Houston Astros,1.5,5,NA,Pointsbet,Texas Rangers,2427703,95661820,26
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Christian Walker,Houston Astros,2.5,11,NA,Pointsbet,Texas Rangers,2427703,95661820,27
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Zach Cole Jr,NA,0.5,3.7,NA,Pointsbet,NA,2427703,95661820,31
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Zach Cole Jr,NA,1.5,9.5,NA,Pointsbet,NA,2427703,95661820,32
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yainer Diaz,Houston Astros,0.5,2.7,NA,Pointsbet,Texas Rangers,2427703,95661820,37
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yainer Diaz,Houston Astros,1.5,5.75,NA,Pointsbet,Texas Rangers,2427703,95661820,38
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yainer Diaz,Houston Astros,2.5,12,NA,Pointsbet,Texas Rangers,2427703,95661820,39
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jose Altuve,Houston Astros,0.5,2.55,NA,Pointsbet,Texas Rangers,2427703,95661820,43
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jose Altuve,Houston Astros,1.5,5.75,NA,Pointsbet,Texas Rangers,2427703,95661820,44
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jose Altuve,Houston Astros,2.5,12,NA,Pointsbet,Texas Rangers,2427703,95661820,45
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yordan Alvarez,NA,0.5,2.35,NA,Pointsbet,NA,2427703,95661820,49
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yordan Alvarez,NA,1.5,4.75,NA,Pointsbet,NA,2427703,95661820,50
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yordan Alvarez,NA,2.5,10,NA,Pointsbet,NA,2427703,95661820,51
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Joc Pederson,NA,0.5,2.4,NA,Pointsbet,NA,2427703,95661820,55
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Joc Pederson,NA,1.5,4.75,NA,Pointsbet,NA,2427703,95661820,56
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Joc Pederson,NA,2.5,10.5,NA,Pointsbet,NA,2427703,95661820,57
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Jung,Texas Rangers,0.5,2.9,NA,Pointsbet,Houston Astros,2427703,95661820,61
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Jung,Texas Rangers,1.5,7,NA,Pointsbet,Houston Astros,2427703,95661820,62
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Jung,Texas Rangers,2.5,13,NA,Pointsbet,Houston Astros,2427703,95661820,63
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Smith,Texas Rangers,0.5,2.9,NA,Pointsbet,Houston Astros,2427703,95661820,67
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Smith,Texas Rangers,1.5,8,NA,Pointsbet,Houston Astros,2427703,95661820,68
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Smith,Texas Rangers,2.5,16,NA,Pointsbet,Houston Astros,2427703,95661820,69
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Burger,Texas Rangers,0.5,2.55,NA,Pointsbet,Houston Astros,2427703,95661820,73
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Burger,Texas Rangers,1.5,5.25,NA,Pointsbet,Houston Astros,2427703,95661820,74
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Burger,Texas Rangers,2.5,11,NA,Pointsbet,Houston Astros,2427703,95661820,75
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Michael Helman,NA,0.5,3.3,NA,Pointsbet,NA,2427703,95661820,79
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Michael Helman,NA,1.5,8,NA,Pointsbet,NA,2427703,95661820,80
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Michael Helman,NA,2.5,17,NA,Pointsbet,NA,2427703,95661820,81
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jonah Heim,Texas Rangers,0.5,3.1,NA,Pointsbet,Houston Astros,2427703,95661820,85
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jonah Heim,Texas Rangers,1.5,7.5,NA,Pointsbet,Houston Astros,2427703,95661820,86
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jonah Heim,Texas Rangers,2.5,15,NA,Pointsbet,Houston Astros,2427703,95661820,87
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Wyatt Langford,Texas Rangers,0.5,2.7,NA,Pointsbet,Houston Astros,2427703,95661820,91
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Wyatt Langford,Texas Rangers,1.5,5.75,NA,Pointsbet,Houston Astros,2427703,95661820,92
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Wyatt Langford,Texas Rangers,2.5,12,NA,Pointsbet,Houston Astros,2427703,95661820,93
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Cody Freeman,NA,0.5,3.25,NA,Pointsbet,NA,2427703,95661820,97
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Cody Freeman,NA,1.5,8,NA,Pointsbet,NA,2427703,95661820,98
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Cody Freeman,NA,2.5,16,NA,Pointsbet,NA,2427703,95661820,99
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Willy Adames,San Francisco Giants,0.5,2.4,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,1
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Willy Adames,San Francisco Giants,1.5,5,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,2
